D_WEEK_SEQ1|ROUND(SUN_SALES1/SUN_SALES2,2)|ROUND(MON_SALES1/MON_SALES2,2)|ROUND(TUE_SALES1/TUE_SALES2,2)|ROUND(WED_SALES1/WED_SALES2,2)|ROUND(THU_SALES1/THU_SALES2,2)|ROUND(FRI_SALES1/FRI_SALES2,2)|ROUND(SAT_SALES1/SAT_SALES2,2)|
 5300|.9|.07|.64|.81|3.34|1.16|.39|
 5300|.9|.07|.64|.81|3.34|1.16|.39|
 5300|.9|.07|.64|.81|3.34|1.16|.39|
 5300|.9|.07|.64|.81|3.34|1.16|.39|
 5300|.9|.07|.64|.81|3.34|1.16|.39|
 5300|.9|.07|.64|.81|3.34|1.16|.39|
 5300|.9|.07|.64|.81|3.34|1.16|.39|
 5300|.9|.07|.64|.81|3.34|1.16|.39|
 5300|.9|.07|.64|.81|3.34|1.16|.39|
 5300|.9|.07|.64|.81|3.34|1.16|.39|
 5300|.9|.07|.64|.81|3.34|1.16|.39|
 5300|.9|.07|.64|.81|3.34|1.16|.39|
 5300|.9|.07|.64|.81|3.34|1.16|.39|
 5300|.9|.07|.64|.81|3.34|1.16|.39|
 5300|.9|.07|.64|.81|3.34|1.16|.39|
 5300|.9|.07|.64|.81|3.34|1.16|.39|
 5300|.9|.07|.64|.81|3.34|1.16|.39|
 5300|.9|.07|.64|.81|3.34|1.16|.39|
 5300|.9|.07|.64|.81|3.34|1.16|.39|
 5300|.9|.07|.64|.81|3.34|1.16|.39|
 5300|.9|.07|.64|.81|3.34|1.16|.39|
 5300|.9|.07|.64|.81|3.34|1.16|.39|
 5300|.9|.07|.64|.81|3.34|1.16|.39|
 5300|.9|.07|.64|.81|3.34|1.16|.39|
 5300|.9|.07|.64|.81|3.34|1.16|.39|
 5300|.9|.07|.64|.81|3.34|1.16|.39|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5301|.91|.18|.32|.21|.52|.29|.69|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5302|.79|1.9|.61|.36|1.93|.53|2.03|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5303|2.37|.34|2.24|.49|1.66|1.14|2.89|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5304|.3|1.46|.63|.36|.4|2.21|.85|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5305|1.04|1.42|.67|1.14|.84|.61|1.42|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5306|.48|1.24|.74|1.77|1.75|.64|1.35|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5307|1.13|1|1.78|1.24|1.47|.65|1.02|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5308|.8|5.01|1.52|.78|.78|1.13|.27|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5309|.74|.49|1.4|.83|1.65|.15|1.05|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
 5310|.88|.55|1.18|1.08|2.1|.89|1.3|
